text	normalized	phones	ipa	style	source	status	reviewer	notes_or_phones_google
राजवंशका	राजवंशका	r aa dz . b ax m . s ax . k aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . b ax m . s ax . k aa
राजवंशको	राजवंशको	r aa dz . b ax m . s ax . k o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . b ax m . s ax . k o
राजवल्लभ	राजवल्लभ	r aa dz . b ax l . l ax bh		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . b ax l . l ax bh
राजविराज	राजविराज	r aa dz . b i . r aa dz		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . b i . r aa jh
राजविराजबाट	राजविराजबाट	r aa dz . b i . r aa dz . b aa . tx ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . b i . r aa jh . b aa . tt ax
राजविराजमा	राजविराजमा	r aa dz . b i . r aa dz . m aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . b i . r aa jh . m aa
राजविराजस्थित	राजविराजस्थित	r aa dz . b i . r aa dz . s th i t		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . b i . r aa jh . s th i t
राजवीर	राजवीर	r aa dz . b i r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . b i r
राजसंस्था	राजसंस्था	r aa dz . s axn s . th aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . s axn s . th aa
राजसभा	राजसभा	r aa dz . s ax . bh aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . s ax . bh aa
राजसिंहासन	राजसिंहासन	r aa dz . s i ng . h aa . s ax n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . s i ng . h aa . s ax n
राजस्थान	राजस्थान	r aa . dz ax s . th aa n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh ax s . th aa n
राजस्थानका	राजस्थानका	r aa . dz ax s . th aa n . k aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh ax s . th aa n . k aa
राजस्थानमा	राजस्थानमा	r aa . dz ax s . th aa n . m aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh ax s . th aa n . m aa
राजस्थानस्थित	राजस्थानस्थित	r aa . dz ax s . th aa n . s th i t		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh ax s . th aa n . s th i t
राजस्व	राजस्व	r aa . dz ax s . s w ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh ax s . s w ax
राजहंस	राजहंस	r aa dz . h ax m . s ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . h ax m . s ax
राजा	राजा	r aa . dz aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa
राजाको	राजाको	r aa . dz aa . k o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . k o
राजाधिराज	राजाधिराज	r aa . dz aa . dh i . r aa dz		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . dh i . r aa jh
राजानन्द	राजानन्द	r aa . dz aa . n ax n . d ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . n ax n . d ax
राजापाक्ष	राजापाक्ष	r aa . dz aa . p aa k . tsh y ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . p aa k . tsh y ax
राजापाक्षे	राजापाक्षे	r aa . dz aa . p aa k . tsh e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . p aa k . tsh e
राजापुर	राजापुर	r aa . dz aa . p u r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . p u r
राजाबास	राजाबास	r aa . dz aa . b aa s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . b aa s
राजामहाराजा	राजामहाराजा	r aa . dz aa . m ax . h aa . r aa . dz aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . m ax . h aa . r aa . jh aa
राजामा	राजामा	r aa . dz aa . m aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . m aa
राजाराम	राजाराम	r aa . dz aa . r aa m		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . r aa m
राजालाई	राजालाई	r aa . dz aa . l aaj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . l aaj
राजाले	राजाले	r aa . dz aa . l e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . l e
राजाश्रय	राजाश्रय	r aa . dz aa . s r ax . y ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh aa . s r ax . y ax
राजिनामा	राजिनामा	r aa . dz i . n aa . m aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh i . n aa . m aa
राजिब	राजिब	r aa . dz i b		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh i b
राजिव	राजिव	r aa . dz i b		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh i b
राजिवा	राजिवा	r aa . dz i . w aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh i . w aa
राजीनामा	राजीनामा	r aa . dz i . n aa . m aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh i . n aa . m aa
राजीब	राजीब	r aa . dz i b		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh i b
राजीव	राजीव	r aa . dz i b		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh i b
राजीवलोचन	राजीवलोचन	r aa . dz i b . l o . ts ax n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh i b . l o . ts ax n
राजीवविक्रम	राजीवविक्रम	r aa . dz i b . b i k . k r ax m		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh i b . b i k . k r ax m
राजु	राजु	r aa . dz u		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh u
राजुमानसिंह	राजुमानसिंह	r aa . dz u . m aa n . s i ng		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh u . m aa n . s i ng
राजुरमण	राजुरमण	r aa . dz u . r ax . m ax n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh u . r ax . m ax nn
राजे	राजे	r aa . dz e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e
राजेन्द्र	राजेन्द्र	r aa . dz e n . d r ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e n . d r ax
राजेन्द्रकिशोर	राजेन्द्रकिशोर	r aa . dz e n . d r ax . k i . s o r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e n . d r ax . k i . s o r
राजेन्द्रकुमार	राजेन्द्रकुमार	r aa . dz e n . d r ax . k u . m aa r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e n . d r ax . k u . m aa r
राजेन्द्रप्रसाद	राजेन्द्रप्रसाद	r aa . dz e n . d r ax . p r ax . s aa d		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e n . d r ax . p r ax . s aa d
राजेन्द्रबहादुर	राजेन्द्रबहादुर	r aa . dz e n . d r ax . b ax . h aa . d u r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e n . d r ax . b ax . h aa . d u r
राजेन्द्रमान	राजेन्द्रमान	r aa . dz e n . d r ax . m aa n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e n . d r ax . m aa n
राजेन्द्रविक्रम	राजेन्द्रविक्रम	r aa . dz e n . d r ax . b i k . k r ax m		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e n . d r ax . b i k . k r ax m
राजेन्द्रसिंह	राजेन्द्रसिंह	r aa . dz e n . d r ax . s i ng		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e n . d r ax . s i ng
राजेश	राजेश	r aa . dz e s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e s
राजेशकुमार	राजेशकुमार	r aa . dz e s . k u . m aa r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e s . k u . m aa r
राजेशपायल	राजेशपायल	r aa . dz e s . p aa . y ax l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e s . p aa . y ax l
राजेशप्रसाद	राजेशप्रसाद	r aa . dz e s . p r ax . s aa d		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e s . p r ax . s aa d
राजेश्वरमान	राजेश्वरमान	r aa . dz e s . s w ax r . m aa n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh e s . s w ax r . m aa n
राजै	राजै	r aa . dz axj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh axj
राजोपाध्याय	राजोपाध्याय	r aa . dz o . p aa dh . dh y aa . y ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh o . p aa dh . dh y aa . y ax
राज्य	राज्य	r aa dz . dz y ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax
राज्यकाल	राज्यकाल	r aa dz . dz y ax . k aa l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . k aa l
राज्यकालमा	राज्यकालमा	r aa dz . dz y ax . k aa l . m aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . k aa l . m aa
राज्यकेन्द्र	राज्यकेन्द्र	r aa dz . dz y ax . k e n . d r ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . k e n . d r ax
राज्यको	राज्यको	r aa dz . dz y ax . k o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . k o
राज्यकोष	राज्यकोष	r aa dz . dz y ax . k o s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . k o s
राज्यद्रोह	राज्यद्रोह	r aa dz . dz y ax . d r o . h ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . d r o . h ax
राज्यद्वारा	राज्यद्वारा	r aa dz . dz y ax . d w aa . r aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . d w aa . r aa
राज्यनियन्त्रित	राज्यनियन्त्रित	r aa dz . dz y ax . n i . y ax n . t r i t		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . n i . y ax n . t r i t
राज्यपक्ष	राज्यपक्ष	r aa dz . dz y ax . p ax k . tsh y ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . p ax k . tsh y ax
राज्यपाल	राज्यपाल	r aa dz . dz y ax . p aa l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . p aa l
राज्यपुनःसंरचना	राज्यपुनःसंरचना	r aa dz . dz y ax . p u . n ax . s ax m . r ax . ts ax . n aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . p u . n ax . s ax m . r ax . ts ax . n aa
राज्यपुनर्संरचना	राज्यपुनर्संरचना	r aa dz . dz y ax . p u . n ax r . s ax m . r ax . ts ax . n aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . p u . n ax r . s ax m . r ax . ts ax . n aa
राज्यमा	राज्यमा	r aa . dz y ax . m aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa . jh y ax . m aa
राज्यविप्लव	राज्यविप्लव	r aa dz . dz y ax . b i p . l ax b		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . b i p . l ax b
राज्यविहीन	राज्यविहीन	r aa dz . dz y ax . b i . h i n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . b i . h i n
राज्यविहीनता	राज्यविहीनता	r aa dz . dz y ax . b i . h i n . t aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . b i . h i n . t aa
राज्यव्यवस्था	राज्यव्यवस्था	r aa dz . dz y aa . b y ax . b ax s . th aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y aa . b y ax . b ax s . th aa
राज्यसंयन्त्र	राज्यसंयन्त्र	r aa dz . dz y ax . s ax m . y ax n . t r ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . s ax m . y ax n . t r ax
राज्यसंरचना	राज्यसंरचना	r aa dz . dz y ax . s ax m . m r ax . ts ax . n aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . s ax m . m r ax . ts ax . n aa
राज्यसञ्चालन	राज्यसञ्चालन	r aa dz . dz y ax . s ax n . ts aa . l ax n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . s ax n . ts aa . l ax n
राज्यसत्ता	राज्यसत्ता	r aa dz . dz y ax . s ax t . t aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . s ax t . t aa
राज्यसभा	राज्यसभा	r aa dz . dz y ax . s ax . bh aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . s ax . bh aa
राज्यसम्म	राज्यसम्म	r aa dz . dz y ax . s ax m . m ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . s ax m . m ax
राज्यस्तर	राज्यस्तर	r aa dz . dz y ax . s t ax r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . s t ax r
राज्यस्तरीय	राज्यस्तरीय	r aa dz . dz y ax . s t ax . r i . y ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . s t ax . r i . y ax
राज्यस्थान	राज्यस्थान	r aa dz . dz y ax . s th aa n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . s th aa n
राज्यस्थित	राज्यस्थित	r aa dz . dz y ax . s th i t		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . s th i t
राज्यहरूमा	राज्यहरूमा	r aa dz . dz y ax . h ax . r u . m aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=r aa jh . jh y ax . h ax . r u . m aa
